| 人类学与社会学哲学 上册 | NIL | 7303191763, 9787303191765 | [461D45CE6FA789B4D46F75E62D6D24B6](http://libgen.rs/book/index.php?md5=461D45CE6FA789B4D46F75E62D6D24B6) |
| 水墨画的世界 | 东山魁夷 著; 林青华  译 | 9787540724337 | [33E25FC72224849A72EBB94EDBF1A49F](http://libgen.rs/book/index.php?md5=33E25FC72224849A72EBB94EDBF1A49F) |
| 加缪全集（散文卷Ⅱ） | [法] 阿尔贝·加缪 著; 杨荣甲 等 译 | 9787532749126 | [05794D7FB32814365BF4DB69ABBCDA99](http://libgen.rs/book/index.php?md5=05794D7FB32814365BF4DB69ABBCDA99) |
| 加缪全集 （小说卷） | [法] 阿尔贝·加缪 著;  柳鸣九 译 | 9787532749096 | [1D30581C2708A2BBD80246A729868093](http://libgen.rs/book/index.php?md5=1D30581C2708A2BBD80246A729868093) |
| 德富芦花散文选 | [日] 德富芦花 著;  陈德文 译 | 9787530615119 | [3B55A3D329A07D894782036395821C50](http://libgen.rs/book/index.php?md5=3B55A3D329A07D894782036395821C50) |
| 岛崎藤村散文选 | [日] 岛崎藤村 著;  陈德文 译 | 9787530615096 | [78A29C27D6D397995F96A31712D086B6](http://libgen.rs/book/index.php?md5=78A29C27D6D397995F96A31712D086B6) |
| 不如归·黑潮: 日本文学丛书 | [日] 德富芦花 著; 丰子恺 / 巩长金 译 | 9787020007660 | [57AE7A48BAFBF6CA241213C1DB10ACF6](http://libgen.rs/book/index.php?md5=57AE7A48BAFBF6CA241213C1DB10ACF6) |
| 自然与人生 | [日] 德富芦花 著; 晋学新 译 | 9787543446380 | [A10175F321831031CC71AEFA0AD06E9C](http://libgen.rs/book/index.php?md5=A10175F321831031CC71AEFA0AD06E9C) |
| 加缪全集（戏剧卷） | [法] 阿尔贝·加缪 著; 李玉民 译 | 9787532749102 | [5FC51D0F1AE3289F45692EF461AEB7B0](http://libgen.rs/book/index.php?md5=5FC51D0F1AE3289F45692EF461AEB7B0) |
| 所有的男人都是消耗品 | [日] 村上龙 著; 李重民 译 | 9787532738632 | [BF3D0F4BC4A9CFBD6CC470F9406A2C8D](http://libgen.rs/book/index.php?md5=BF3D0F4BC4A9CFBD6CC470F9406A2C8D) |
| 走尽的桥 | [日] 三岛由纪夫 著; 唐月梅等 译 | 9787505933934 | [5DFB742C20CCB1B946C3341F91FE6754](http://libgen.rs/book/index.php?md5=5DFB742C20CCB1B946C3341F91FE6754) |
| 金阁寺 | [日] 三岛由纪夫 著; 唐月梅 译 | 9787506308588 | [C950BF7EC279CE51F69811D47A1912BC](http://libgen.rs/book/index.php?md5=C950BF7EC279CE51F69811D47A1912BC) |
| 午后曳航 | [日] 三岛由纪夫 著; 许金龙 译 | 9787533929541 | [A8C98D68D3EF3A3D66D1251CC84CCAEB](http://libgen.rs/book/index.php?md5=A8C98D68D3EF3A3D66D1251CC84CCAEB) |
| 禁色 | [日] 三岛由纪夫 著;  陈德文 译 | 9787532752225 | [78C8F329C9314111A089406CCEE5C467](http://libgen.rs/book/index.php?md5=78C8F329C9314111A089406CCEE5C467) |
| 萨德侯爵夫人 | [日] 三岛由纪夫 著; 陈德文 译 | 9787532750221 | [66CAAAF2E636824923C8E3BE7A18230C](http://libgen.rs/book/index.php?md5=66CAAAF2E636824923C8E3BE7A18230C) |
| 沉潜的瀑布 | [日] 三岛由纪夫 著;  [所罗门群岛] 竺家荣 译 | 9787505933941 | [A539B9BA92D9E3C1EF6151FC0786918A](http://libgen.rs/book/index.php?md5=A539B9BA92D9E3C1EF6151FC0786918A) |
| 心灵的饥渴 | [日] 三岛由纪夫 著; 杨炳辰  译 | 9787505932937 | [1C362CBD2ADF26F4A1BA15C88B044DA8](http://libgen.rs/book/index.php?md5=1C362CBD2ADF26F4A1BA15C88B044DA8) |
| 残酷之美 | [日] 三岛由纪夫 著; 唐月梅 译 | 9787505935914 | [E64470871ACC5549FCFEEA0BB7D155A4](http://libgen.rs/book/index.php?md5=E64470871ACC5549FCFEEA0BB7D155A4) |
| 太阳与铁 | [日] 三岛由纪夫 | 9787505930933 | [2F78285C3BECCEC22B58C7C47BFBC1AB](http://libgen.rs/book/index.php?md5=2F78285C3BECCEC22B58C7C47BFBC1AB) |
| 忧国・仲夏之死 | [日] 三岛由纪夫 著; 唐月梅／许金龙／等 译 | 9787506308533 | [C6C2E7E61CE9E0014AA47649B9DA95F2](http://libgen.rs/book/index.php?md5=C6C2E7E61CE9E0014AA47649B9DA95F2) |
| 假面自白 | [日] 三岛由纪夫 著; 唐月梅 译 | 9787200048063 | [174E5B809842133C6F4DED16FF9D64EA](http://libgen.rs/book/index.php?md5=174E5B809842133C6F4DED16FF9D64EA) |
| 中国艺术精神 | 徐复观 | 9787563363742 | [1946C71F6BB51F02EA6568DB3F68EE9D](http://libgen.rs/book/index.php?md5=1946C71F6BB51F02EA6568DB3F68EE9D) |
| 二十世纪西方文论选.下卷 | 朱立元 | 9787040105018 | [FE2F41C196BA4DD28FA3901F2F04DDED](http://libgen.rs/book/index.php?md5=FE2F41C196BA4DD28FA3901F2F04DDED) |
| 神话: 大众文化诠释 | [法] 罗兰·巴特 著; 许蔷蔷 / 许绮玲 译 | 9787208030749 | [23CC4B151F5DBBC3CAA26151CB472C73](http://libgen.rs/book/index.php?md5=23CC4B151F5DBBC3CAA26151CB472C73) |
| 二十世纪西方文论选(上卷) | 朱立元 | 9787040105001 | [8E1454F80F0F3E3AB0D5B1726A9BB5B6](http://libgen.rs/book/index.php?md5=8E1454F80F0F3E3AB0D5B1726A9BB5B6) |
| 文化与帝国主义 | [美] 爱德华·W·萨义德 著;  李琨 译 | 9787108019547 | [413032ED1CA839C1F430F4F14D538914](http://libgen.rs/book/index.php?md5=413032ED1CA839C1F430F4F14D538914) |
| 资本主义文化矛盾 | [美] 丹尼尔·贝尔 著;  蒲隆 / 赵一凡 / 任晓晋 译 | 9787108001528 | [CD86C548470704F1D24784F857B4BB4E](http://libgen.rs/book/index.php?md5=CD86C548470704F1D24784F857B4BB4E) |
| 关键词: 文化与社会的词汇 | [英] 雷蒙·威廉斯 著; 刘建基 译 | 9787108021625 | [3EA1165F6D2195A1861B66FA58002083](http://libgen.rs/book/index.php?md5=3EA1165F6D2195A1861B66FA58002083) |
| 中国历代文论选（第1册） | 郭绍虞 | 9787532530434 | [7DAB33F732D278C4538BA651429DDE67](http://libgen.rs/book/index.php?md5=7DAB33F732D278C4538BA651429DDE67) |
| 发达资本主义时代的抒情诗人: 论波德莱尔 | [德] 瓦尔特·本雅明 著; 张旭东 / 魏文生 译 | 9787108001542 | [0897BFD2839846C9FE0AE3D3F9EFC6A0](http://libgen.rs/book/index.php?md5=0897BFD2839846C9FE0AE3D3F9EFC6A0) |
| 审美之维: 马尔库塞美学论著集 | NIL | 9787108001689 | [3F69017064E1C47D003603C85945B588](http://libgen.rs/book/index.php?md5=3F69017064E1C47D003603C85945B588) |
| 现代性的五副面孔: 现代主义、先锋派、颓废、媚俗艺术、后现代主义 | [美] 马泰·卡林内斯库 著; 顾爱彬 / 李瑞华 译 | 9787100033183 | [03B1AA6F104C5320FC3B43E4E26C0C10](http://libgen.rs/book/index.php?md5=03B1AA6F104C5320FC3B43E4E26C0C10) |
| 摹仿论: 西方文学中所描绘的现实 | [德] 埃里希·奥尔巴赫 著; 吴麟绶 / 周建新 / 高艳婷 译 | 9787530633953 | [5DD729FF877BF575E50C92BC465D8959](http://libgen.rs/book/index.php?md5=5DD729FF877BF575E50C92BC465D8959) |
| 普通语言学教程 | [瑞士] 费尔迪南·德·索绪尔 著; 高名凯 译 | 9787100020862 | [21363E38999322343F979759341D0D3D](http://libgen.rs/book/index.php?md5=21363E38999322343F979759341D0D3D) |
| 语言与神话 | [德] 恩斯特·卡西尔 著; 于晓等 译 | 9787108000385 | [DB882B19B1CE84BD0C5D17882BE53CD8](http://libgen.rs/book/index.php?md5=DB882B19B1CE84BD0C5D17882BE53CD8) |
| 论文字学 | [法] 雅克·德里达 著; 汪堂家 译 | 9787532723263 | [594CC6CA91FFD49BAF450ABF39C1056A](http://libgen.rs/book/index.php?md5=594CC6CA91FFD49BAF450ABF39C1056A) |
| 萨特文集(1-7卷)   精 | [法] 让-保罗·萨特 | 9787020032877 | [59E1FA7C73C7302655CEC5EB23FAFA87](http://libgen.rs/book/index.php?md5=59E1FA7C73C7302655CEC5EB23FAFA87) |
| 古代文论名篇详注 | 霍松林 | 9787532501632 | [91ECF305E2F84D30D958F6D264CF2842](http://libgen.rs/book/index.php?md5=91ECF305E2F84D30D958F6D264CF2842) |
| 符号学原理: 结构主义文学理论文选 | [法] 罗兰·巴特 著; 李幼蒸 译 | 9787108001085 | [794952532E6688B019CE2BD3DE5F602A](http://libgen.rs/book/index.php?md5=794952532E6688B019CE2BD3DE5F602A) |
| 中国佛性论 | 赖永海 | 9787214061775 | [A30BE3083267C119FDF0E5A2BF29B287](http://libgen.rs/book/index.php?md5=A30BE3083267C119FDF0E5A2BF29B287) |
| 文字生涯 | [法] 让-保罗·萨特 著; 沈志明 译 | 9787020053056 | [825AD8413A7478A168DBE8FB47541467](http://libgen.rs/book/index.php?md5=825AD8413A7478A168DBE8FB47541467) |
| 伊索寓言 | [希腊] 伊索 著;  王焕生 译 | 9787020061297 | [91E8EF6EC0E8CC904DB2CAF39AA6F79C](http://libgen.rs/book/index.php?md5=91E8EF6EC0E8CC904DB2CAF39AA6F79C) |
| 贝姨 | [法] 巴尔扎克 著; 王文融 译 | 9787020045655 | [EF98C42E178A6374FA75114249A24E54](http://libgen.rs/book/index.php?md5=EF98C42E178A6374FA75114249A24E54) |
| 雪国: 伊豆舞女•雪国•千鹤•古都 | [日] 川端康成 著;  高慧勤 译 | 9787020053094 | [BBA145CFA84FDA7D060E229DD14F0456](http://libgen.rs/book/index.php?md5=BBA145CFA84FDA7D060E229DD14F0456) |
| 梅里美中短篇小说集 | [法] 梅里美 著; 张冠尧 译 | 9787020038954 | [E2C9478463E8DD342F1CB81E46835892](http://libgen.rs/book/index.php?md5=E2C9478463E8DD342F1CB81E46835892) |
| 莫泊桑短篇小说选 | [法] 居伊·德·莫泊桑 著;  赵少侯 译 | 9787020040919 | [201BD99E50BEADCAA57D8BD3ECFF33EE](http://libgen.rs/book/index.php?md5=201BD99E50BEADCAA57D8BD3ECFF33EE) |
| 日瓦戈医生 | [苏联] 鲍里斯·帕斯捷尔纳克 著; 蓝英年 / 张秉衡 译 | 9787020053087 | [DA3300ABF71AD127EBC9BFAB3D55F930](http://libgen.rs/book/index.php?md5=DA3300ABF71AD127EBC9BFAB3D55F930) |
| 里尔克诗选 | [奥地利] 莱内·马利亚·里尔克 著;  绿原 译 | 9787020021277 | [DA1E5AF31864D1AE9A991B8F3B21927E](http://libgen.rs/book/index.php?md5=DA1E5AF31864D1AE9A991B8F3B21927E) |
| 一个世纪儿的忏悔 | [法] 阿尔弗雷德·德·缪塞 著;  梁均 译 | 9787020025367 | [7B88380423994AEE2B5EC99A479FB3F5](http://libgen.rs/book/index.php?md5=7B88380423994AEE2B5EC99A479FB3F5) |
| 少年维特的烦恼 | [德] 约翰·沃尔夫冈·冯·歌德 著;  杨武能 译 | 9787020006052 | [3501A862B41F9A8452EA5C9612A674D3](http://libgen.rs/book/index.php?md5=3501A862B41F9A8452EA5C9612A674D3) |
| 茶花女 | [法] 小仲马 著;  王振孙 译 | 9787020040902 | [C7F7AA8B7F13D849125E9B9BE09834D1](http://libgen.rs/book/index.php?md5=C7F7AA8B7F13D849125E9B9BE09834D1) |
| 夜色温柔 | [美] 弗·司各特·菲茨杰拉德 著; 主万 / 叶尊 译 | 9787020054886 | [75FD111DCA8D1934D9A23DF217698158](http://libgen.rs/book/index.php?md5=75FD111DCA8D1934D9A23DF217698158) |
| 娜娜: 名著名译插图本·精华版 | [法] 埃米尔·左拉 著; 郑永慧 译 | 9787020071500 | [7174D0FEFDD02B122A6330CA9A45B0DD](http://libgen.rs/book/index.php?md5=7174D0FEFDD02B122A6330CA9A45B0DD) |
| 巨人传: 名著名译插图本 | [法] 拉伯雷 著; 鲍文蔚 译 | 9787020044924 | [57EEF8A36A4E6A04C96E41E7349E8F84](http://libgen.rs/book/index.php?md5=57EEF8A36A4E6A04C96E41E7349E8F84) |
| 克雷洛夫寓言全集 | [苏联] 克雷洛夫 著; 岳岩 译 | 9787020039968 | [45834AED2AB27B2CC4AE6FE0218196D9](http://libgen.rs/book/index.php?md5=45834AED2AB27B2CC4AE6FE0218196D9) |
| 叶甫盖尼·奥涅金 | [俄] 亚历山大·普希金 著;  智量 译 | 9787020043255 | [8E143E30A7AFA11C31502425B5D87632](http://libgen.rs/book/index.php?md5=8E143E30A7AFA11C31502425B5D87632) |
| 汤姆·索亚历险记 哈克贝利·费恩历险记 | [美] 马克·吐温 著;  成时 译 | 9787020025831 | [913EDE79782EC046842F15712AC2BB6B](http://libgen.rs/book/index.php?md5=913EDE79782EC046842F15712AC2BB6B) |
| 爱玛 | [英] 简·奥斯汀 著; 李文俊 / 蔡慧 译 | 9787020050031 | [2324CF7C3D81495F9D4DBA90E9D8439A](http://libgen.rs/book/index.php?md5=2324CF7C3D81495F9D4DBA90E9D8439A) |
| 希腊的神话和传说: 共2册 | [德] 斯威布 著;  楚图南 译 | 9787020006403 | [49ECA2BFE1375D89AC852EF4072AC89F](http://libgen.rs/book/index.php?md5=49ECA2BFE1375D89AC852EF4072AC89F) |
| 情感教育 | [法] 居斯塔夫·福楼拜 著; 王文融 译 | 9787020044382 | [FBC69B409C6781CB57089345CA96359B](http://libgen.rs/book/index.php?md5=FBC69B409C6781CB57089345CA96359B) |
| 嘉莉妹妹 | [美] 西奥多·德莱塞 著;  潘庆舲 译 | 9787020040155 | [C4B1A132C3093A06AFCBAA884F1B7D7E](http://libgen.rs/book/index.php?md5=C4B1A132C3093A06AFCBAA884F1B7D7E) |
| 丛林故事 | [英] 鲁德亚德·吉卜林 著;  文美惠 / 任吉生 译 | 9787020046713 | [FA3F034372A4D422CB37E0CCD8891ACF](http://libgen.rs/book/index.php?md5=FA3F034372A4D422CB37E0CCD8891ACF) |
| 城与年 | [苏联] 费定 著;  曹靖华 译 | 9787020061273 | [E05E6CC67EFD2DD7E808B8BD08761068](http://libgen.rs/book/index.php?md5=E05E6CC67EFD2DD7E808B8BD08761068) |
| 安徒生童话故事集 | [丹麦] 汉斯·克里斯蒂安·安徒生 著;  叶君健 译 | 9787020013609 | [4EF8307C2AC7EB7FDE5BB4A8CF79A0FB](http://libgen.rs/book/index.php?md5=4EF8307C2AC7EB7FDE5BB4A8CF79A0FB) |
| 福尔摩斯四大奇案 | [英] 阿瑟·柯南·道尔 著; 李广成 译 | 9787020044719 | [ABBEBBD220B4B34EC3FFBB2A9B4B412C](http://libgen.rs/book/index.php?md5=ABBEBBD220B4B34EC3FFBB2A9B4B412C) |
| 狄康卡近乡夜话 | [俄] 尼古拉·果戈里 著;  满涛 译 | 9787020049721 | [9ED7A2FCEE8E5EB39621D47CBE5F1C4D](http://libgen.rs/book/index.php?md5=9ED7A2FCEE8E5EB39621D47CBE5F1C4D) |
| 罗亭 贵族之家 | [俄] 伊凡·谢尔盖耶维奇·屠格涅夫 著;  陆蠡 / 丽尼 译 | 9787020052264 | [D0B95A9A117BABB870BA07479DC7B506](http://libgen.rs/book/index.php?md5=D0B95A9A117BABB870BA07479DC7B506) |
| 纪德小说选 | [法] 安德烈·纪德 著; 李玉民 译 | 9787020052844 | [134A3F8F14F6A3654FBD2DDF765C2C05](http://libgen.rs/book/index.php?md5=134A3F8F14F6A3654FBD2DDF765C2C05) |
| 城堡 | [奥地利] 弗朗茨·卡夫卡 著; 高年生 译 | 9787020053216 | [B4E2C07FF45632111B1E757D35FE0B90](http://libgen.rs/book/index.php?md5=B4E2C07FF45632111B1E757D35FE0B90) |
| 双城记 | （英）狄更斯 著; 石永礼，赵文娟 译 | 9787020042913 | [4368DE1C43C59A9665F0B720F6E68DC3](http://libgen.rs/book/index.php?md5=4368DE1C43C59A9665F0B720F6E68DC3) |
| 简爱 | [英] 夏洛蒂·勃朗特 著; 吴钧燮 译 | 9787020017799 | [31B0483BE515914C630045F800288266](http://libgen.rs/book/index.php?md5=31B0483BE515914C630045F800288266) |
| 草原和群山的故事 | [吉尔吉斯斯坦] 钦吉斯·艾特玛托夫 著;  力冈 译 | 9787020044504 | [7872E6368AF27C4B8E47879FC32A8DF6](http://libgen.rs/book/index.php?md5=7872E6368AF27C4B8E47879FC32A8DF6) |
| 玛尔戈王后 | [法] 大仲马 著;  张英伦 译 | 9787020062423 | [A0E7B17D193D97013D6368F2E6C1A1C7](http://libgen.rs/book/index.php?md5=A0E7B17D193D97013D6368F2E6C1A1C7) |
| 马丁·伊登 | [美] 杰克·伦敦 著; 殷惟本 译 | 9787020042906 | [2294E50772DCF3ACFBEE8136423A0596](http://libgen.rs/book/index.php?md5=2294E50772DCF3ACFBEE8136423A0596) |
| 荷马史诗·奥德赛 | [古希腊] 荷马 著;  王焕生 译 | 9787020038848 | [F8C0DFAC9FDA73A04FAEC18BBB6DF4B5](http://libgen.rs/book/index.php?md5=F8C0DFAC9FDA73A04FAEC18BBB6DF4B5) |
| 高老头 | [法] 巴尔扎克 著; 张冠尧 译 | 9787020035915 | [1E4D4CCEE45257FF25031ABADE22E89F](http://libgen.rs/book/index.php?md5=1E4D4CCEE45257FF25031ABADE22E89F) |
| 沉船 | [印度] 拉宾德拉纳特·泰戈尔 著;  黄雨石 译 | 9787020043781 | [CBB4DFC2A58FAF0C5BF5904E4A7A4BA2](http://libgen.rs/book/index.php?md5=CBB4DFC2A58FAF0C5BF5904E4A7A4BA2) |
| 浮士德: 世界文学名著文库 | [德] 约翰·沃尔夫冈·冯·歌德 著;  绿原 译 | 9787020018451 | [9DA0CBAD1A77AA6164AB570B8EC76414](http://libgen.rs/book/index.php?md5=9DA0CBAD1A77AA6164AB570B8EC76414) |
| 破戒 | [日] 岛崎藤村 著;  陈德文 译 | 9787020065226 | [1CC7736001AF24B1D42C71A7CC27C549](http://libgen.rs/book/index.php?md5=1CC7736001AF24B1D42C71A7CC27C549) |
| 莫班小姐 | [法] 泰奥菲尔·戈蒂耶 著;  艾珉 译 | 9787020061280 | [7CC6D75B0D69E764C0E2A84A842CA16E](http://libgen.rs/book/index.php?md5=7CC6D75B0D69E764C0E2A84A842CA16E) |
| 特罗洛普中短篇小说精选 | [英] 特罗洛普 著;  石永礼 译 | 9787020054077 | [2D6ECB68C47EA02FA831BC13D596A928](http://libgen.rs/book/index.php?md5=2D6ECB68C47EA02FA831BC13D596A928) |
| 蒙田随笔 | [法] 蒙田 著; 梁宗岱 / 黄建华 译 | 9787020041688 | [7961F6FB696D94CB7AD5C229F4919716](http://libgen.rs/book/index.php?md5=7961F6FB696D94CB7AD5C229F4919716) |
| 名人传 | [法] 罗曼·罗兰 著; 张冠尧 / 艾珉 译 | 9787020052882 | [D19D31DC721CE88D5B9C964A7D8810F8](http://libgen.rs/book/index.php?md5=D19D31DC721CE88D5B9C964A7D8810F8) |
| 红色的英勇标志 | [美] 斯蒂芬·克莱恩 著; 谷启楠 / 刘士聪 译 | 9787020048250 | [9E8FAD9DD10EDA3C40311F93D65856D5](http://libgen.rs/book/index.php?md5=9E8FAD9DD10EDA3C40311F93D65856D5) |
| 都兰趣话 | [法] 巴尔扎克 著; 施康强 译 | 9787020044214 | [E6F5E07606A2D92CA0D231593DF9B926](http://libgen.rs/book/index.php?md5=E6F5E07606A2D92CA0D231593DF9B926) |
| 培根随笔集 | [英] 培根 | 9787020052301 | [F0EB4BC5B9E1879820A428F54256FDEC](http://libgen.rs/book/index.php?md5=F0EB4BC5B9E1879820A428F54256FDEC) |
| 怎么办？ | [俄] 车尔尼雪夫斯基 著;  蒋路 译 | 9787020055173 | [EA772B7B8B8365D884F3389A1842103D](http://libgen.rs/book/index.php?md5=EA772B7B8B8365D884F3389A1842103D) |
| 漂亮朋友 | [法] 居伊·德·莫泊桑 著; 张冠尧 译 | 9787020046423 | [F3366B619AF2EEDA0351BBA55AF2D9ED](http://libgen.rs/book/index.php?md5=F3366B619AF2EEDA0351BBA55AF2D9ED) |
| 彼得堡故事 | [俄] 尼古拉·果戈里 著;  满涛 译 | 9787020061372 | [B37B34C8C7E9996C48A144C135BF341B](http://libgen.rs/book/index.php?md5=B37B34C8C7E9996C48A144C135BF341B) |
| 欧·亨利短篇小说选 | [美] 欧·亨利 著; 王永年 译 | 9787020040896 | [A667DC28ACD4F9B91D7C5CADB4D6AAF7](http://libgen.rs/book/index.php?md5=A667DC28ACD4F9B91D7C5CADB4D6AAF7) |
| 鲁滨孙飘流记 | [英] 丹尼尔·笛福 著;  徐霞村 译 | 9787020057061 | [6E425EB582EEDCA06384FF1EBD2ACC48](http://libgen.rs/book/index.php?md5=6E425EB582EEDCA06384FF1EBD2ACC48) |
| 古希腊戏剧选 | [希腊] 埃斯库罗斯 著;  杨宪益 / 王焕生 / 罗念生 译 | 9787020062577 | [0AF966BE1831317756D5E64C74BD01E0](http://libgen.rs/book/index.php?md5=0AF966BE1831317756D5E64C74BD01E0) |
| 一生 | [法] 居伊·德·莫泊桑 著;  盛澄华 译 | 9787020039784 | [1A5DD0AD53E443A3226DBF11F14CC1EF](http://libgen.rs/book/index.php?md5=1A5DD0AD53E443A3226DBF11F14CC1EF) |
| 傲慢与偏见 | [英] 简·奥斯汀 著; 张玲 / 张扬 译 | 9787020040179 | [880005C8F140FB03AFE92795C2AEFFAB](http://libgen.rs/book/index.php?md5=880005C8F140FB03AFE92795C2AEFFAB) |
| 马克·吐温中短篇小说选: 世界文学名著文库 | [美] 马克·吐温 著; 叶冬心 译 | 9787020031160 | [C439B439C4196C4A8EFCF68F649576DC](http://libgen.rs/book/index.php?md5=C439B439C4196C4A8EFCF68F649576DC) |
| 哈克贝利·费恩历险记 | [美] 马克·吐温 著;  成时 译 | 9787020044559 | [772A64CBACE61E03AC729CBEAF3DE483](http://libgen.rs/book/index.php?md5=772A64CBACE61E03AC729CBEAF3DE483) |
| 吉姆爷 | [英] 约瑟夫·康拉德 著; 熊蕾 译 | 9787020045969 | [14CAA2FAAF4CA6A78CA5F5674B8B30C3](http://libgen.rs/book/index.php?md5=14CAA2FAAF4CA6A78CA5F5674B8B30C3) |
| 泰戈尔诗选 | [印度] 拉宾德拉纳特·泰戈尔 著; 冰心 / 石真 / 郑振铎 译 | 9787020040858 | [5FF569ED958C3F6DC3D6A658E00EBB62](http://libgen.rs/book/index.php?md5=5FF569ED958C3F6DC3D6A658E00EBB62) |
| 欧也妮·葛朗台 | [法] 巴尔扎克 著; 张冠尧 译 | 9787020038947 | [A524B139F6C5E47B1F54A3DFAAC56594](http://libgen.rs/book/index.php?md5=A524B139F6C5E47B1F54A3DFAAC56594) |
| 巴黎圣母院 | [法] 维克多·雨果 著;  陈敬容 译 | 9787020038978 | [7FD0CC518DF70E17360A1EAD0D0DFB97](http://libgen.rs/book/index.php?md5=7FD0CC518DF70E17360A1EAD0D0DFB97) |
| 前夜 父与子 | [俄] 伊凡·谢尔盖耶维奇·屠格涅夫 著;  巴金 / 丽尼 译 | 9787020040254 | [D4D87CE9FE65B99B2149F1C76E238051](http://libgen.rs/book/index.php?md5=D4D87CE9FE65B99B2149F1C76E238051) |
| 罪与罚 | [俄] 费奥多尔·陀思妥耶夫斯基 著;  朱海观 / 王汶 译 | 9787020038879 | [B9BE745A4E8CBE5D40ECA7A18D60466D](http://libgen.rs/book/index.php?md5=B9BE745A4E8CBE5D40ECA7A18D60466D) |
| 昆虫记（全10册） | [法] 法布尔 著; 梁守锵 等 译 | 9787536033597 | [DCDFF641848A96B06BF9A7B6D3C1CAB5](http://libgen.rs/book/index.php?md5=DCDFF641848A96B06BF9A7B6D3C1CAB5) |
| 人生记 | 祝勇 | 9787507827521 | [223C060B94D9EDD2C7F8FD4E0ECA3FBB](http://libgen.rs/book/index.php?md5=223C060B94D9EDD2C7F8FD4E0ECA3FBB) |
| 世界散文经典--法国卷 | 柳鸣九 | 9787531317432 | [4940A92E5814E0E9D5CB347CC78E9B64](http://libgen.rs/book/index.php?md5=4940A92E5814E0E9D5CB347CC78E9B64) |
| 四季的情趣: 世界散文随笔精品文库（日本卷） | NIL | 9787500412694 | [7354DD3E3C57C7228CDF7F4CBB4EA7D2](http://libgen.rs/book/index.php?md5=7354DD3E3C57C7228CDF7F4CBB4EA7D2) |
| 米什莱散文选 | [法] 儒勒·米什莱 著; 徐知免 译 | 9787530607800 | [FF335A47A5182A7B6EE2A2FCA76FD69C](http://libgen.rs/book/index.php?md5=FF335A47A5182A7B6EE2A2FCA76FD69C) |
| 昆虫记（全10册） | [法] 法布尔 著; 梁守锵 等 译 | 9787536033597 | [964BC7E8686B7D9E31B1E09F8774BF40](http://libgen.rs/book/index.php?md5=964BC7E8686B7D9E31B1E09F8774BF40) |
| 美国经典散文 | 董衡巽 | 9787532114849 | [736BD004E6D22E74E43C93ACCD833C6F](http://libgen.rs/book/index.php?md5=736BD004E6D22E74E43C93ACCD833C6F) |
| 法国经典散文 | 郑克鲁 | 9787532123766 | [4A2D2CAA5897C8D2300F2B514DA27998](http://libgen.rs/book/index.php?md5=4A2D2CAA5897C8D2300F2B514DA27998) |
| 席勒散文选 | [德] 席勒 著; 张玉能 译 | 9787530624098 | [2FB5F20A9C325D7AB2A43F101B45688E](http://libgen.rs/book/index.php?md5=2FB5F20A9C325D7AB2A43F101B45688E) |
| 一千零一夜 | NIL | 9787020040346 | [345B0051865A240E29DBF47A9EA94A51](http://libgen.rs/book/index.php?md5=345B0051865A240E29DBF47A9EA94A51) |
| 接近天堂的美 | 何尚 | 9787806325803 | [A3A302D4CC64F2037B2F85EC7CC0E3BA](http://libgen.rs/book/index.php?md5=A3A302D4CC64F2037B2F85EC7CC0E3BA) |
| 神曲（全三册） | [意] 但丁 著;  田德望 译 | 9787020043835 | [00600AAAEED3A1E4365C6C2C16706352](http://libgen.rs/book/index.php?md5=00600AAAEED3A1E4365C6C2C16706352) |
| 德语国家经典散文 | 叶廷芳 | 9787532127566 | [E4C73899AE711BE5C73FDAD0FAD582C3](http://libgen.rs/book/index.php?md5=E4C73899AE711BE5C73FDAD0FAD582C3) |
| 德国散文精选 | 孙凤城 | 9787537819787 | [D4D3E16BF51C62E7B81485FE38817D64](http://libgen.rs/book/index.php?md5=D4D3E16BF51C62E7B81485FE38817D64) |
| 尼采散文选 | [德] 弗里德里希·尼采 著;  钱春绮 译 | 9787530617335 | [E879D1736F7A2E7DCDA36C9556B7B1BC](http://libgen.rs/book/index.php?md5=E879D1736F7A2E7DCDA36C9556B7B1BC) |
| 美的存在与发现 | [日] 川端康成 | 9787540722241 | [75F7F7BC2E56F9A3A319EB1050703F68](http://libgen.rs/book/index.php?md5=75F7F7BC2E56F9A3A319EB1050703F68) |
| 黑塞散文选 | [德] 赫尔曼·黑塞 著;  张佩芬 译 | 9787530624166 | [BAE969AEA4C467FA939C7E1DA37669AC](http://libgen.rs/book/index.php?md5=BAE969AEA4C467FA939C7E1DA37669AC) |
| 欲望的演化 | [美] 戴维·巴斯 著; 谭黎 / 王叶 译 | 9787300130088 | [F318C02799F31CAA92D9BE87DE568114](http://libgen.rs/book/index.php?md5=F318C02799F31CAA92D9BE87DE568114) |
| 德语文学与文学批评 | 张玉书 | 9787020073375 | [2209D0124AFC2E000B401443F856DC1E](http://libgen.rs/book/index.php?md5=2209D0124AFC2E000B401443F856DC1E) |
| 毛姆随想录: 外国名家散文丛书 | [英] 威廉·萨默塞特·毛姆 著; 俞亢咏 译 | 9787530609736 | [961ED9A2BE6A9198FECA0295BEF2B355](http://libgen.rs/book/index.php?md5=961ED9A2BE6A9198FECA0295BEF2B355) |
